,subjectID,Label,median_p,mean_p,std_p,var_p,slope_p,min_p,max_p,fdmean_p,fdstd_p,sdmean_p,sdstd_p,drange_p,peaks_p,rise_time_p,max_deriv_p,amp_p,decay_time_p,SCR_width_p,auc_p,median_t,mean_t,std_t,var_t,slope_t,min_t,max_t,fdmean_t,fdstd_t,sdmean_t,sdstd_t,drange_t,median_f,mean_f,std_f,var_f,slope_f,min_f,max_f,fdmean_f,fdstd_f,sdmean_f,sdstd_f,drange_f,peaks_f,rise_time_f,max_deriv_f,amp_f,decay_time_f,SCR_width_f,auc_f,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,lf,hf,lf/hf,median_bvp,mean_bvp,std_bvp,var_bvp,min_bvp,max_bvp,fdmean_bvp,fdstd_bvp,sdmean_bvp,sdstd_bvp,drange_bvp
0,5,1,0.13420667992387125,0.15571473255562265,0.0924980348119883,0.008555886444079801,0.00020926059113651546,0.03508555958451097,0.418655966356659,-0.001264323920398716,0.016675924840993995,0.00020851228203727981,0.006284072746956972,0.38357040677214804,5.0,0.055499999999999994,0.14059879969111608,0.13440157725465837,0.046875,0.06375,0.007333445600359572,1.3078476206150604,1.3030774403976573,0.1061769118864509,0.011273536617743158,0.003049363290165984,1.1418790717591496,1.4598429585236037,0.00266011256380091,0.0009077776729664891,1.3485879215023126e-06,4.879719954748402e-05,0.3179638867644541,3.0147323009394382,2.9606892970040253,0.13878027971930998,0.019259966038969917,0.003045099974356047,2.7397551844011683,3.1923551451630465,0.0012412089935041116,0.01616551371570084,0.0002200045923240033,0.005883294049668496,0.45259996076187825,4.0,0.056249999999999994,0.12043003056382284,0.12148512105247689,0.056249999999999994,0.08062499999999999,0.010053022878248379,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.30876439495364755,0.015432957427478772,-5.639699036785757,-3805.957289732699,-105.97002831140173,-110.90594806632754,-0.0025496962984356275,-2.515749159258486,0.002591882943303237,-0.3547977963017619,37.670506204775705
1,5,1,0.12528471842884523,0.15047335207383616,0.09519382960931322,0.009061865195686959,-0.0014353970852307378,0.01958661536778384,0.418655966356659,-0.0002624572992656693,0.01620329477137696,2.3353546349086952e-05,0.006280499239957804,0.3990693509888752,5.0,0.056999999999999995,0.14257947807141544,0.13718485718175616,0.050624999999999996,0.06937499999999999,0.007810630007686803,1.4055312635959485,1.3822575569408002,0.09079428331984753,0.008243601883564744,0.0025694459432848912,1.199549011403064,1.5077355889487598,0.00259024976221774,0.0009530463671509743,-5.2559758066871486e-06,4.285061898068079e-05,0.3081865775456958,3.040264047593209,3.029883668664545,0.09037823047476679,0.008168224543750064,0.001067435240191175,2.7546171126744223,3.1923551451630465,0.00216370425949274,0.015525067549190847,-1.9697064781346955e-05,0.00585965751015879,0.4377380324886242,4.0,0.056249999999999994,0.12443899886952758,0.12317697143828499,0.06937499999999999,0.09187499999999998,0.010836697114006286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3090438264725916,0.015411385949721024,-5.662277306020741,-3807.8612209379253,-104.3994381205365,-106.93128282070018,-0.0024913290368157566,-2.4872738726249657,0.0025815608758240722,-0.3472195618397882,39.324301754074355
2,5,1,0.11290779644044119,0.12506526637070095,0.07446268439437595,0.005544691367216439,-0.0006409408054569509,0.013725631508302437,0.26534788559259453,-0.0007151264984158183,0.01410166834641034,-1.7728177022437494e-05,0.005188264924990235,0.2516222540842921,4.0,0.789375,0.1014598753665515,0.14006453606209934,0.05499999999999999,0.075,0.007990261644386055,1.4605002809126486,1.4574884378317534,0.07275062841880263,0.005292653935330692,0.002083121969400066,1.3097979672562363,1.5926332281414635,0.002383444770472956,0.000761047983888172,-1.1918233416712925e-05,4.377314014453809e-05,0.28283526088522715,3.0498869538947186,3.076376814201472,0.08424803506066149,0.007097731411582447,0.0013447029342215258,2.9701641686614164,3.318388123897427,0.0015242418051206296,0.01360668974508459,-6.872582362618211e-05,0.004846508331787518,0.3482239552360107,5.0,0.645,0.08483578579912425,0.1299906611212803,0.0775,0.09999999999999999,0.011130582297174854,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3093396137375419,0.015408720607806209,-3.963226036307276,-3608.084969690047,-113.54032317349811,-114.76013614037836,-0.0026269394090342882,-2.4605402415445874,0.0025300425809260097,-0.3568757390092917,36.49390668954371
3,5,1,0.08534331742993989,0.10038864333814505,0.06800969326207507,0.004625318377601538,-0.0003076798775771263,0.013725631508302437,0.26534788559259453,-0.000281747937300087,0.012616999745921148,0.00015293074742210878,0.0045674071750287076,0.2516222540842921,3.0,1.0374999999999999,0.09532600384520046,0.15496193939438999,0.065,0.09749999999999999,0.016439748114740266,1.5089306116879113,1.5204730119199568,0.06911584756041264,0.004777000383994198,0.0019773571400530173,1.4067814237605434,1.617966875096989,0.0017425882260765488,0.000931446233949664,-2.5078548873841423e-05,6.015203626890853e-05,0.21118545133644573,3.0811143874651883,3.112091023284838,0.08770305348330071,0.007691825590294705,0.0015544603163970107,2.9701641686614164,3.318388123897427,0.0014385363022091072,0.012392099846049755,8.357029151874103e-05,0.004341233914657854,0.3482239552360107,4.0,0.795,0.07691860180518217,0.13613268638502063,0.10499999999999998,0.13999999999999999,0.026750702082546682,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3096343848654455,0.01541062001261874,-3.33390053423161,-3502.31441770945,-112.88721493335703,-107.40325804608335,-0.002574304804857378,-2.394959987696424,0.002515207088455992,-0.34417599535817667,39.930737311456795
4,5,1,0.07099268179529783,0.09100935621375207,0.06471243548291335,0.004187699306130222,0.0001003149230950687,0.013725631508302437,0.26534788559259453,0.0006610843779993353,0.011091249982534307,-3.0414711749551444e-05,0.003979488674157405,0.2516222540842921,3.0,1.035,0.0714084671164457,0.13407986657169646,0.06375,0.0975,0.016427845121456976,1.5938286579933492,1.5637751949350307,0.05511108974951184,0.0030372322133787487,0.0014625434754122226,1.4611576033016935,1.617966875096989,0.0012714312143522004,0.0012209722851357625,-2.9127966480700187e-06,6.957401244080667e-05,0.15680927179529558,3.146178535947496,3.1438077789929593,0.08407742903264578,0.007069014072739588,0.00145609673562489,3.015296792389619,3.318388123897427,0.0017680979288590064,0.010820833986347974,-4.074297230567588e-05,0.0038016039722055246,0.3030913315078081,4.0,0.789375,0.058631967461288514,0.11356791515856157,0.09375,0.13124999999999998,0.028602154366945787,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.30991397610087823,0.015389078094488903,-3.592612825153637,-3525.4244604411288,-114.57980822957393,-112.9794892172572,-0.002624187511303236,-2.4055466830343546,0.002532690005513939,-0.34900977258306276,36.40874735839773
5,5,1,0.07594550528025999,0.10011135731798496,0.06993082086062505,0.004890319706240832,0.0001898318026544175,0.013725631508302437,0.26534788559259453,0.0017574456401794813,0.012379506480885562,5.6969821736657136e-05,0.004298163308870331,0.2516222540842921,3.0,1.035,0.0714084671164457,0.13407986657169646,0.085,0.11499999999999999,0.017557108004428317,1.6107560643788563,1.6007650261579935,0.03269769153275111,0.0010691390315709435,0.0007979851180888716,1.5101256344270628,1.642598225653006,0.0011153777064075296,0.0012053766767363718,-1.8418229531011465e-05,6.776493260184572e-05,0.13247259122594324,3.1766019488904176,3.1866516613018,0.07648943070272178,0.005850633009226478,0.0009252124477808892,3.015296792389619,3.343236316532076,0.002728374071405263,0.012007694776575123,6.388546252987052e-06,0.004068584823171081,0.3279395241424572,4.0,0.7837500000000001,0.05514012602875251,0.10883739070946907,0.0725,0.09999999999999998,0.019211181729101853,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3101935290499718,0.01536761398301384,-4.5542504004688595,-3612.62596911489,-114.45450352423302,-121.40013990038045,-0.002665476379994861,-2.508686151593135,0.0025293067387253945,-0.37087722819406144,31.35744384143632
6,5,1,0.09243590481393382,0.10059779260947464,0.052647377069250025,0.0027717463122717933,0.0005211516926252643,0.027926244309768596,0.2282418388928966,-0.00030281022347607617,0.009796657355882652,0.00010296918708273707,0.003264638893844268,0.200315594583128,2.0,0.0525,0.08139370004963747,0.07927352936744164,0.09,0.10874999999999999,0.010800262519154336,1.6177948834991556,1.6226144879951199,0.013607210702543268,0.00018515618310340805,0.00033312711467098236,1.5950240878452349,1.6428149508451213,0.00038040977583205703,0.0007641168190824755,-1.1229540670197602e-05,7.763077521694715e-05,0.04779086299988644,3.205976637540004,3.20768451912821,0.055044164501587965,0.0030298600456778765,0.0007982795375241709,3.128675994784124,3.343236316532076,0.00012713850479612968,0.0093010531584153,5.426678996257039e-05,0.003065158471099176,0.21456032174795237,3.0,0.04499999999999999,0.05673368820482061,0.053663482984499,0.0375,0.04875,0.0010379123128593753,62.4390243902439,960.9375,156.44519058203738,101.5625,192.95451617544484,1.0,1.0,132.8125,116.00970628841796,71.81553246425881,26173.547193298782,1.6153846153846139,0.2603488674824264,0.0,0.0,-0.0059260398673440795,2.0576148765550784,-0.9474563704594126,45.823033473793025,2099.750396740356,-191.04926779084565,156.93302903473057,-0.008544076877796281,2.5124928482739204,0.0009765316569893767,0.22411926944662502,347.9822968255762
7,5,1,0.08951338539516585,0.09607947052311921,0.054863693828204496,0.003010024900474964,-0.00020492079584297478,0.013555846521857422,0.2282418388928966,0.0006694505577452789,0.010368630434292557,0.00010559566329039965,0.0033139029089606304,0.21468599237103916,2.0,0.06375,0.07572563846069613,0.08428985387377463,0.0825,0.105,0.011002081363537778,1.6368293352357863,1.6421122597573894,0.03629640290969048,0.0013174288641825877,0.0008689980674429,1.6065091094078037,1.7703420251726962,0.0013269733448853737,0.0021307205022318156,6.438721275369477e-05,0.00010284485494869721,0.16383291576489256,3.2147615616301977,3.2216351667225505,0.053871649224784025,0.002902154590198173,0.0006124512844258865,3.130003575341535,3.358119650904045,0.0018805103887401865,0.010390030408960544,0.00014619792426426767,0.0031227863751336956,0.22811607556251,3.0,0.049999999999999996,0.05573332427805925,0.05628588561815665,0.0375,0.05249999999999999,0.0014063423402862606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3107667839684099,0.015348498829869425,-7.6086670401534775,-3840.9604671194365,-107.96341432737535,-123.2337962172951,-0.002493830415943841,-2.582987329140618,0.0024716983759868177,-0.378895403882359,29.957213709255967
8,5,1,0.09717460442875364,0.11850008595879621,0.06854821578547222,0.004698857887371664,0.0002873220166189875,0.013555846521857422,0.27149790069576785,-0.0005833827981265665,0.011826692901314191,1.4392470919556873e-05,0.0036767576957529324,0.2579420541739104,2.0,0.045,0.04344131206109636,0.0362960823472357,0.0375,0.056249999999999994,0.0020423273830239086,1.6427640931723864,1.7110939587878582,0.10987814165503616,0.012073206013564193,0.0027526891624748005,1.6136038208016732,1.9865054213675726,0.0031371526416272676,0.003059881438788627,4.163382037708866e-05,0.00011663753036617398,0.3729016005658994,3.238245864855071,3.306961223195383,0.13517807575216584,0.018273112164058285,0.0028358668937306557,3.1545692112765336,3.5811130991527738,0.0024041747039589296,0.011930032126197965,1.7162591655060325e-05,0.0036241908632201106,0.4265438878762402,2.0,1.52625,0.05246662999755625,0.1411624942697336,0.045,0.06749999999999999,0.002383448227158543,72.28235294117647,830.078125,142.87212838184843,52.40784322265132,128.3724744152733,1.0,1.0,70.3125,67.43233008450025,161.72063706628478,34259.69425854643,0.4169679968355654,0.15064778547755348,0.0,26171.146934998706,0.0,1.8447536078313371,-0.37694183776305934,45.098974541687696,2033.917504711795,-190.20051622070153,122.07853763046312,0.05440198362143167,2.5910964850984706,0.003643337235021728,0.25014466829887394,312.27905385116463
9,5,1,0.09415700380463057,0.11238468192140942,0.06361602365912658,0.004046998466198553,-0.00015737593949452264,0.013555846521857422,0.27149790069576785,-0.0013466911145028008,0.010488493597439889,8.663478422661474e-05,0.00362775163344893,0.2579420541739104,4.0,0.04125,0.048572085203249946,0.03527971717683058,0.035625,0.05249999999999999,0.0018833580409117188,1.7739488618766575,1.8172581348786967,0.16993326184508895,0.02887731348131156,0.004743772457852819,1.6356225234252886,2.0921951343461367,0.0037483910886678073,0.00290701468938537,4.681829162280863e-06,0.00015040254090410674,0.4565726109208481,3.378699894723313,3.4004173497011454,0.16870247801671637,0.028460526088980673,0.004278470320765454,3.2038487312871275,3.6213753110307207,0.002262430024218191,0.010944891749424649,4.399277399183554e-05,0.003578666061647814,0.4175265797435932,4.0,1.524375,0.05645535697867299,0.10903816736077054,0.045,0.06749999999999999,0.002383448227158543,76.29139072847681,786.4583333333334,116.69456511670873,106.76289350559725,232.93830493555583,1.0,1.0,46.875,156.12788196649484,61.204842249970376,30020.375744986588,2.5509073502525106,0.14136273678258413,0.0,7519.83516097479,0.0,2.834439323809798,0.42120632387694257,46.71642576576023,2182.4244363277858,-190.20051622070153,122.15434666571473,-0.012967788548574182,2.6702422920588504,0.00025839284891455175,0.2514461226684405,312.35486288641624
