,subjectID,Label,median_p,mean_p,std_p,var_p,slope_p,min_p,max_p,fdmean_p,fdstd_p,sdmean_p,sdstd_p,drange_p,peaks_p,rise_time_p,max_deriv_p,amp_p,decay_time_p,SCR_width_p,auc_p,median_t,mean_t,std_t,var_t,slope_t,min_t,max_t,fdmean_t,fdstd_t,sdmean_t,sdstd_t,drange_t,median_f,mean_f,std_f,var_f,slope_f,min_f,max_f,fdmean_f,fdstd_f,sdmean_f,sdstd_f,drange_f,peaks_f,rise_time_f,max_deriv_f,amp_f,decay_time_f,SCR_width_f,auc_f,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,lf,hf,lf/hf,median_bvp,mean_bvp,std_bvp,var_bvp,min_bvp,max_bvp,fdmean_bvp,fdstd_bvp,sdmean_bvp,sdstd_bvp,drange_bvp
0,5,1,0.14529624698977317,0.21534404232837598,0.18228967415655084,0.03322952530410148,0.0027461893356447325,0.046148454565374475,0.7297938548728161,0.0003698511663342386,0.02314915800778352,5.658153040811221e-05,0.007681715466226663,0.6836454003074417,5.0,0.639,0.14612271592543513,0.16504548035534974,0.06187499999999999,0.08062499999999999,0.01300988873332957,2.552477306401976,2.556033961616387,0.027525067835380623,0.0007576293593423049,0.0007789114988906923,2.5020738888747722,2.5923565028237245,0.000740691977562613,0.0006596754676795585,-2.7329292880642897e-05,5.592631472580995e-05,0.09028261394895232,4.103358629874661,4.186178559565762,0.18744612485661094,0.03513604972376018,0.003287387326639497,4.016503759413485,4.689453110321425,0.0010355205246918649,0.021865214870147535,3.0764568793073546e-05,0.007200142341695542,0.6729493509079401,5.0,0.642,0.13663526764319797,0.16180286644925895,0.049999999999999996,0.0725,0.016384435184144383,54.46808510638298,1101.5625,78.51465329000696,0.0,140.625,1.0,1.0,54.6875,0.0,0.0,0.0,1.849814896799125,0.22701475595913734,0.0,8851.047968258756,0.0,-8.106003810016794,-0.9706247535248324,64.03756236440276,4100.809393574773,-206.9043409877183,171.68926784033465,0.05470126912550646,3.197943533435187,-5.770025306515667e-05,0.28521275934277984,378.593608828053
1,5,1,0.17140447297099895,0.21845388846665906,0.1817551909911383,0.03303494945222516,-0.00035795376238043536,0.040741049423224276,0.7297938548728161,0.00023310478392376868,0.023413613176198746,0.00014463554549628508,0.007711431165110368,0.6890528054495918,4.0,0.7893749999999999,0.17830163788778894,0.2034518790736442,0.049999999999999996,0.06999999999999999,0.016918272605524646,2.576226769530927,2.569782953260686,0.02063021170983196,0.0004256056351924877,0.00045387493379666147,2.531793113099241,2.5923565028237245,0.0002705115089368252,0.0008002048292268125,-9.73370399569388e-06,3.2833715624054056e-05,0.060563389724483496,4.173209785432013,4.201804148580992,0.17871982910938894,0.031940777316889185,8.908463492509124e-05,4.016503759413485,4.689453110321425,0.00047983288669579315,0.022231039859707157,0.00012687873147032198,0.007311602444419893,0.6729493509079401,4.0,0.79125,0.1660987479208309,0.1989328887105315,0.049999999999999996,0.0725,0.016384435184144383,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32275278423572523,0.01437595559731436,-6.198888197004749,-3798.8320385582592,-103.53912284516286,-123.8527281180969,-0.002350465776694729,-2.7108143618929326,0.0025209901612101,-0.3851002673837092,25.19374538797885
2,5,1,0.1757050632719667,0.21712107478533849,0.18365046733330004,0.03372749415173951,-0.003685636190973018,0.02940096358366165,0.7297938548728161,0.0012069259537762478,0.0239814161827219,-4.6948154491317896e-05,0.007620878228679451,0.7003928912891545,4.0,0.796875,0.16992806198643723,0.1913066034815915,0.049999999999999996,0.075,0.017344797965641576,2.576226769530927,2.5720948065107487,0.017546989022417792,0.00030789682375285054,-0.0002690721470296144,2.534081267638243,2.5923565028237245,-0.00015577384688243248,0.0008890359318249094,-1.584413975167324e-05,2.440048185818006e-05,0.05827523518548139,4.173209785432013,4.202814099218846,0.17877102555744911,0.031959079578862126,-0.0036949557589959587,3.9991232540909243,4.689453110321425,0.0009726935241488562,0.02270659080689482,-6.563576650370958e-05,0.007236853009602512,0.6903298562305009,4.0,0.793125,0.15969142429630612,0.18484672729700002,0.05499999999999999,0.0775,0.016257667469382474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3230321987431741,0.014354373848942587,-6.346397863189964,-3811.967150303666,-103.0277540419454,-121.67488220035773,-0.0023080638945966432,-2.6775863686388446,0.002519096863291445,-0.3784235494858323,26.389728203223598
3,5,1,0.11494549320223804,0.1384317400403039,0.09086441759574101,0.00825634238501321,-0.0015378433349473913,0.02940096358366165,0.5244480525687696,-0.004090032849700476,0.013157151782092853,0.00033266200522747726,0.0033652456475075938,0.49504708898510796,4.0,0.06,0.06431921889439576,0.07087989166686237,0.050624999999999996,0.07125,0.007643515920004229,2.5642148917759817,2.5637938313622177,0.022723636995524207,0.0005163636783043564,-0.0006076145273557968,2.5316111014447467,2.5923565028237245,-0.00024610282838064733,0.000866577289648412,1.2452575366372898e-05,5.1312882041716094e-05,0.06074540137897788,4.094604509780657,4.1217525008006755,0.09682528223086018,0.009375135279085728,-0.0019964231032107704,3.9991232540909243,4.507726067366431,-0.004119867715049219,0.012515670248633405,0.0002796790361311567,0.003485871190573157,0.5086028132755072,4.0,0.06,0.057678318310181,0.06581638721042515,0.054375,0.076875,0.006916351759572982,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32330978612180516,0.014333279163104284,-5.264555136526823,-3712.7380023862634,-111.92325168053759,-114.9473784476321,-0.0022927755999944868,-2.4487287258254202,0.002582966522534134,-0.3541337489353864,36.76227053545867
4,5,1,0.09197814777294382,0.09942822469931868,0.051945178486478075,0.0026983015679920646,-1.5264062243775768e-05,0.02940096358366165,0.22314328154987179,-0.0006858993279058039,0.010396308720796422,-7.266967617304222e-05,0.003537247532196403,0.19374231796621014,4.0,0.06375,0.08728328633832783,0.10088920626766189,0.06,0.0825,0.010064811960969986,2.5619840791218236,2.562962585905193,0.023101897957074444,0.0005336976892190803,6.389132412030505e-05,2.5316111014447467,2.6067307321106052,0.000143633567079271,0.0012532966190756556,4.506241618083366e-06,6.874653564778156e-05,0.07511963066585858,4.070181071968424,4.0844798556386985,0.054978289959359175,0.0030226123668553742,4.848773292255927e-05,3.9991232540909243,4.186029879195507,-0.0005236588623169743,0.01018162720244678,-0.00012661988526713926,0.003627658534156183,0.18690662510458278,4.0,0.06375,0.0813655504671793,0.0967416020079892,0.06249999999999999,0.08750000000000001,0.009005112424765668,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3235896687990037,0.014311840247777402,-5.462103396783732,-3730.698035662637,-109.22750176357727,-114.55015763484732,-0.002267327895053976,-2.4960528906124804,0.0025629403325633875,-0.3587774142004418,35.296512081006455
5,5,1,0.09916419657332992,0.1036540496467639,0.050487455440114036,0.0025489831568175003,0.0002590743618405565,0.02940096358366165,0.22314328154987179,-0.0004966704513796403,0.010718806192714791,-0.00011816124660811653,0.0037159815787348033,0.19374231796621014,4.0,0.795,0.08976880190102607,0.1086502538184684,0.065625,0.09187499999999998,0.01204806498887777,2.559725631758746,2.5645918512138652,0.025474939221951907,0.0006489725283621436,0.0004975500217474583,2.5316111014447467,2.6067307321106052,-9.148361174839045e-05,0.0015159111716566537,-8.653910047697517e-06,8.707655527236981e-05,0.07511963066585858,4.086414882146849,4.089898412715526,0.05541819272329198,0.0030711760847159323,0.0007047358731213018,3.9991232540909243,4.191379677819615,-0.0005971174391016428,0.010521678047710896,-0.00012333722965888563,0.00365985133894286,0.19225642372869078,4.0,0.79875,0.08269855143935523,0.10360585384931786,0.06562499999999999,0.095625,0.011566555897861241,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3238692294448926,0.014289183932431726,-5.3204552892185575,-3717.668230940862,-109.33842710196575,-114.36648710347586,-0.0022677149234429797,-2.50169947899382,0.002562626631894393,-0.3602787569025144,35.37116370140015
6,5,1,0.09821313602317618,0.11061911559163888,0.05465424795061933,0.002987086819047777,2.806845848660716e-05,0.034670644594213124,0.2973752653015136,0.0006966465102288048,0.011363278573271272,0.0001535826045730435,0.004251131327003379,0.2627046207073005,4.0,0.79125,0.06304791918596808,0.07257586282693979,0.05437499999999999,0.08249999999999999,0.007074552302326978,2.5551699746152643,2.5627924072187502,0.02655554678355379,0.0007051970649735142,2.3299659871398207e-05,2.5316111014447467,2.6067307321106052,0.0001346050484847298,0.0015595836407033355,2.0618222838348724e-05,0.0001087180202621963,0.07511963066585858,4.0894981033407385,4.094684105205628,0.05809955645186634,0.0033755584599036033,4.5196904724889236e-05,4.002667185615166,4.256522581903152,0.0007794147399566743,0.01149604802978568,0.00014936433336102764,0.004344953257464628,0.25385539628798615,4.0,0.7875,0.056794692584450246,0.06542755806270106,0.04875,0.075,0.00647597157381214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3241476699185871,0.014267399219117877,-5.49630141114482,-3733.1171414948453,-112.04961009985175,-118.0991895238489,-0.002300524525375381,-2.477875011047674,0.0025850985095631513,-0.35997453956191555,34.51527382406945
7,5,1,0.13169037928177107,0.17395528428714538,0.14472824921878322,0.02094626612193422,0.0026277390059213047,0.034670644594213124,0.641314171914338,0.0012126101169291502,0.019154502281973556,3.2655823951613025e-05,0.006797308580974906,0.6066435273201249,4.0,1.53,0.12608703709180685,0.1734961446160117,0.05999999999999999,0.09375,0.0155628433500811,2.57802402636134,2.577920174948372,0.029995392477558468,0.000899723569882771,1.9296671287877424e-05,2.534722596100357,2.659498358723729,0.0008738064162058856,0.002240984943648438,2.2315959585131328e-05,0.00011064897613829116,0.12477576262337209,4.135502200474462,4.167753173652356,0.14373241694792488,0.020659007681692123,0.002478560188074075,4.002667185615166,4.607449007480547,0.0020001818316660296,0.018280734999741016,6.199441294694926e-05,0.006593575574914514,0.6047818218653811,4.0,1.5225,0.11171046854433708,0.16059550429273428,0.056249999999999994,0.084375,0.015313146383482294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3244286199531213,0.014245221705201191,-4.77996976885791,-3668.3320761771524,-110.77187316636036,-123.75573526432623,-0.0024067931907427523,-2.608932920870446,0.0025731100152062937,-0.3784031266549821,28.1445567715663
8,5,1,0.16020096617904175,0.19094111409121062,0.14015064187774298,0.019642202418743364,0.0010823759896452282,0.039429069581539786,0.641314171914338,-0.0005187426266390504,0.019215896668055368,4.0208220983114124e-05,0.0066924785844078355,0.6018851023327982,4.0,1.52625,0.1184426984699833,0.15587428957030514,0.046875,0.07687499999999999,0.012573398628772204,2.58990443529394,2.6131922396218075,0.07454842065701729,0.005557467022455603,0.0016175240202834667,2.534722596100357,2.7785243001581423,0.0014392062271648557,0.002640165819515489,1.7687896814919112e-05,0.00011384301897982722,0.24380170405778534,4.232872025138155,4.216589936962033,0.14464533344200606,0.02092227248654912,0.0025212871216672046,4.002667185615166,4.607449007480547,0.0008797729826326835,0.018208199727024303,8.144764514332695e-05,0.006469599890341653,0.6047818218653811,4.0,2.2575,0.10280726558374287,0.15123432657317593,0.045,0.07125,0.012797880596478118,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3247119048447263,0.01422190097673097,-4.412053231587166,-3634.4807160748087,-112.99070846118275,-124.01917174559313,-0.0024282896727053464,-2.5940728286400123,0.002587050420988251,-0.3787800136752473,29.872916932781237
9,5,1,0.153457544352471,0.18260139510332923,0.14790404260718804,0.02187560581954889,-0.0009367811971074589,0.02613278120818702,0.641314171914338,0.0021388212386885355,0.02011307607741887,0.00026253013198622677,0.006738652814684998,0.615181390706151,4.0,0.796875,0.10583046670400026,0.14052347611196211,0.045000000000000005,0.0725,0.013590117828412365,2.6619445634797465,2.6621371485828282,0.09962638824752006,0.009925417235245603,0.0027715531464994575,2.534722596100357,2.786493623729899,0.0017973660650238217,0.0022604565242397897,8.87593060543516e-06,0.00012265953963097197,0.25177102762954195,4.264301179698528,4.254622614419031,0.136061685571286,0.0185127822804995,0.0017142374018569394,4.002667185615166,4.607449007480547,0.0037247144685747784,0.01857043970728408,0.00021814870543466388,0.006472266286132138,0.6047818218653811,4.0,1.5281249999999997,0.09429297163969164,0.14008054549307336,0.047499999999999994,0.07,0.01497037190008043,72.25806451612902,830.3571428571429,144.76268184902645,64.21264586426018,178.60862707794007,1.0,1.0,125.0,118.3105905375057,109.74639325888263,40790.94354085736,1.0780362527123861,0.17214666896195557,0.0,28956.173547587325,0.0,0.38000931797094406,-0.09290819150120508,52.894454731459945,2797.823341338465,-158.21369194917017,160.82810316122368,0.07109994119020714,3.264385718522377,-0.0017544551455251562,0.3477097238453812,319.0417951103939
